LotFrontage,LotArea,LotShape,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
69.0,53107,1.0,5.0,4.0,0.0,2.0,2.0,2.0,985,0,595,1580,0.0,1079,874,0,1953,1,0,2,1,3,1,2.0,9,2,0.0,2,501,216,231,0,0,0,0,0,240000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
43.0,3182,3.0,7.0,4.0,16.0,2.0,2.0,2.0,24,0,1232,1256,0.0,1269,0,0,1269,0,0,2,0,2,1,2.0,6,1,0.0,2,430,146,20,0,0,144,0,0,192000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
58.0,8410,3.0,4.0,2.0,0.0,3.0,4.0,6.0,0,0,658,658,4.0,658,526,0,1184,0,0,1,0,5,1,3.0,8,0,1.0,0,0,0,151,0,0,0,0,0,81000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
72.0,7200,3.0,5.0,5.0,255.0,3.0,4.0,0.0,631,0,410,1041,0.0,1125,0,0,1125,1,0,1,0,3,1,3.0,6,1,3.0,1,352,296,0,0,0,0,0,0,125000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
93.0,9382,0.0,6.0,4.0,125.0,2.0,2.0,6.0,0,0,1468,1468,0.0,1479,0,0,1479,0,0,2,0,3,1,2.0,6,0,2.0,2,577,120,25,0,0,0,0,0,191000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
96.0,12474,3.0,9.0,4.0,272.0,0.0,0.0,2.0,1280,0,402,1682,0.0,1742,590,0,2332,1,0,2,1,3,1,0.0,9,1,0.0,3,846,196,134,0,0,0,0,0,426000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50.0,8405,3.0,4.0,7.0,0.0,3.0,4.0,5.0,241,391,229,861,0.0,961,406,0,1367,1,0,1,0,4,1,3.0,7,0,3.0,1,384,0,130,112,0,0,0,0,119000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
71.0,12209,0.0,5.0,4.0,0.0,3.0,0.0,0.0,690,0,114,804,0.0,804,1157,0,1961,1,0,2,1,3,1,2.0,7,1,0.0,2,560,125,192,0,0,0,0,0,215000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
69.0,8339,0.0,4.0,6.0,0.0,3.0,3.0,4.0,0,0,0,0,4.0,882,0,0,882,0,0,1,0,3,1,3.0,5,0,2.0,1,294,0,0,0,0,0,0,1200,106500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
69.0,7446,3.0,3.0,4.0,0.0,3.0,4.0,5.0,266,0,522,788,4.0,788,0,0,788,0,0,1,0,2,1,3.0,4,2,1.0,0,0,0,0,0,0,0,0,0,100000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60.0,10134,3.0,4.0,5.0,0.0,3.0,4.0,6.0,0,0,735,735,2.0,735,299,0,1034,0,0,1,0,2,1,3.0,5,0,3.0,1,240,0,39,0,0,0,0,0,109000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
68.0,9571,3.0,4.0,5.0,0.0,3.0,4.0,1.0,739,0,405,1144,4.0,1144,0,0,1144,1,0,1,0,3,1,3.0,6,0,3.0,1,596,44,0,0,0,0,0,0,129000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60.0,7200,3.0,4.0,4.0,0.0,3.0,4.0,5.0,777,0,117,894,4.0,894,0,0,894,0,0,1,0,2,1,3.0,6,0,2.0,2,600,215,0,0,0,0,0,0,123000,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
69.0,7590,3.0,4.0,4.0,288.0,3.0,4.0,0.0,540,0,324,864,4.0,876,936,0,1812,0,0,2,0,4,1,3.0,8,1,2.0,1,264,0,168,0,0,0,0,0,169500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
60.0,8967,3.0,4.0,1.0,0.0,3.0,1.0,6.0,0,0,961,961,2.0,1077,0,0,1077,0,0,1,0,2,1,3.0,6,0,3.0,1,338,0,0,0,0,0,0,0,67000,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
65.0,8125,3.0,6.0,4.0,100.0,2.0,2.0,2.0,812,0,280,1092,0.0,1112,438,0,1550,1,0,2,0,2,1,2.0,7,0,0.0,2,438,0,168,0,0,0,0,0,241000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38.0,14963,1.0,7.0,4.0,0.0,2.0,2.0,2.0,786,0,474,1260,0.0,1288,0,0,1288,1,0,1,1,1,1,0.0,4,2,0.0,2,500,120,30,0,0,224,0,0,245500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65.0,8767,0.0,6.0,4.0,0.0,2.0,2.0,2.0,24,0,1286,1310,0.0,1310,0,0,1310,0,0,2,0,3,1,2.0,6,1,0.0,2,400,0,0,0,0,0,0,0,164990,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
60.0,10200,3.0,4.0,7.0,0.0,3.0,4.0,6.0,0,0,672,672,0.0,672,0,0,672,0,0,1,0,2,1,3.0,4,0,3.0,1,240,168,0,0,0,0,0,0,108000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
93.0,12090,3.0,7.0,4.0,650.0,2.0,2.0,6.0,0,0,1141,1141,2.0,1165,1098,0,2263,0,0,2,1,4,1,2.0,10,1,0.0,2,420,144,123,0,0,0,0,0,258000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
69.0,10364,0.0,5.0,4.0,0.0,3.0,2.0,6.0,0,0,806,806,2.0,806,766,0,1572,0,0,2,1,3,1,3.0,7,1,0.0,2,373,0,40,0,0,0,0,0,168000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
69.0,9991,0.0,3.0,3.0,0.0,3.0,4.0,1.0,1116,0,165,1281,0.0,1620,0,0,1620,1,0,2,0,3,1,3.0,8,1,3.0,2,490,120,78,0,0,0,0,0,150000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
51.0,10480,3.0,5.0,4.0,0.0,3.0,4.0,6.0,0,0,1064,1064,0.0,1166,0,473,1639,0,0,1,0,3,1,3.0,6,0,3.0,1,240,0,0,0,0,0,0,0,115000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63.0,15576,3.0,5.0,6.0,0.0,3.0,2.0,6.0,0,0,840,840,0.0,840,840,0,1680,0,0,2,0,4,1,3.0,8,0,3.0,1,308,0,0,160,0,0,0,0,177000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109.0,14154,3.0,6.0,4.0,350.0,2.0,0.0,6.0,0,0,1063,1063,0.0,1071,1101,0,2172,0,0,2,1,3,1,2.0,9,1,2.0,3,947,192,62,0,0,0,0,0,280000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
85.0,10800,3.0,7.0,4.0,100.0,2.0,0.0,2.0,789,0,245,1034,0.0,1050,1028,0,2078,1,0,2,1,3,1,0.0,8,1,0.0,3,836,0,102,0,0,0,0,0,339750,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
68.0,9571,3.0,4.0,2.0,0.0,3.0,4.0,6.0,0,0,1276,1276,4.0,1276,0,0,1276,0,0,1,0,3,1,3.0,5,0,3.0,1,350,0,0,0,0,0,0,0,60000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100.0,34650,3.0,4.0,4.0,0.0,3.0,4.0,5.0,1056,0,0,1056,4.0,1056,0,0,1056,1,0,1,0,3,1,3.0,5,0,0.0,2,572,264,0,0,0,0,0,0,145000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69.0,4403,1.0,6.0,4.0,432.0,0.0,0.0,2.0,578,0,892,1470,0.0,1478,0,0,1478,1,0,2,1,2,1,2.0,7,1,0.0,2,484,0,144,0,0,0,0,0,222000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
56.0,8960,3.0,4.0,5.0,0.0,3.0,4.0,6.0,0,0,1008,1008,2.0,1028,0,0,1028,0,0,1,0,2,1,3.0,5,1,3.0,2,360,0,0,130,0,0,0,0,115000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59.0,11228,1.0,6.0,4.0,0.0,2.0,2.0,1.0,50,531,499,1080,0.0,1080,1017,0,2097,0,1,2,1,3,1,2.0,9,1,3.0,3,678,196,187,0,0,0,0,0,228000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
73.0,8899,0.0,6.0,4.0,0.0,2.0,2.0,2.0,24,0,1316,1340,0.0,1340,0,0,1340,0,0,2,0,3,1,2.0,6,0,0.0,2,396,100,30,0,0,0,0,0,181134,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
74.0,7844,3.0,5.0,6.0,203.0,3.0,4.0,0.0,209,0,463,672,4.0,672,728,0,1400,0,0,1,1,3,1,3.0,6,1,0.0,2,440,0,0,0,0,0,0,0,149500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86.0,22420,0.0,5.0,5.0,0.0,3.0,2.0,1.0,1128,0,242,1370,4.0,1370,1254,0,2624,1,0,2,1,4,1,3.0,10,1,3.0,3,864,0,0,0,0,0,0,0,239000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60.0,8160,3.0,4.0,5.0,0.0,3.0,4.0,0.0,312,0,444,756,1.0,756,378,0,1134,1,0,1,1,3,1,3.0,7,0,3.0,1,240,0,0,0,0,0,0,0,126000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
65.0,8450,3.0,4.0,5.0,0.0,3.0,4.0,1.0,775,0,281,1056,0.0,1056,0,0,1056,1,0,1,0,3,1,3.0,6,1,3.0,1,304,0,85,184,0,0,0,0,142000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
78.0,7060,3.0,6.0,4.0,200.0,3.0,2.0,2.0,1309,0,35,1344,0.0,1344,0,0,1344,2,0,2,0,2,2,3.0,8,0,0.0,4,784,0,0,0,0,0,0,0,206300,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
69.0,16635,0.0,5.0,6.0,126.0,2.0,2.0,0.0,1246,0,356,1602,2.0,1602,0,0,1602,0,1,2,0,3,1,2.0,8,1,0.0,2,529,240,0,0,0,0,0,0,215000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100.0,21750,3.0,4.0,4.0,0.0,3.0,4.0,6.0,0,0,988,988,0.0,988,0,0,988,0,0,1,0,2,1,3.0,4,0,2.0,2,520,0,0,0,0,0,0,0,113000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80.0,9200,3.0,7.0,4.0,473.0,2.0,2.0,2.0,986,0,484,1470,2.0,1470,1160,0,2630,1,0,2,1,4,1,2.0,8,1,0.0,3,696,0,66,0,0,0,0,0,315000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
72.0,9000,3.0,5.0,4.0,74.0,3.0,2.0,3.0,616,0,580,1196,2.0,1196,0,0,1196,1,0,1,0,2,1,3.0,6,1,2.0,1,297,0,44,0,0,0,0,0,139000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
60.0,3378,3.0,6.0,7.0,0.0,3.0,4.0,6.0,0,0,651,651,2.0,707,682,0,1389,0,0,1,1,3,1,3.0,6,2,3.0,1,240,0,0,126,0,0,0,0,135000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
69.0,12800,3.0,6.0,4.0,145.0,2.0,2.0,2.0,1518,0,0,1518,2.0,1644,0,0,1644,1,1,2,0,2,1,2.0,5,1,0.0,2,569,80,0,0,0,396,0,0,275000,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
77.0,8593,0.0,3.0,5.0,0.0,3.0,4.0,5.0,288,0,619,907,0.0,907,0,0,907,0,0,1,0,3,1,3.0,5,0,3.0,1,352,0,0,0,0,0,0,0,109008,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
64.0,6762,3.0,6.0,4.0,108.0,2.0,2.0,2.0,664,0,544,1208,0.0,1208,0,0,1208,1,0,2,0,2,1,2.0,6,0,2.0,2,628,105,54,0,0,0,0,0,195400,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
130.0,11457,0.0,5.0,4.0,0.0,3.0,2.0,2.0,1005,0,387,1392,4.0,1412,0,0,1412,1,0,2,0,3,1,2.0,6,1,3.0,2,576,0,0,169,0,0,0,0,175000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1680,3.0,5.0,4.0,232.0,3.0,4.0,0.0,387,0,96,483,4.0,483,504,0,987,0,0,1,1,2,1,3.0,4,0,3.0,1,264,0,0,0,0,0,0,0,85400,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
60.0,5586,0.0,5.0,6.0,0.0,3.0,4.0,6.0,0,0,901,901,2.0,1088,110,0,1198,0,0,1,0,4,1,3.0,7,0,1.0,0,0,0,98,0,0,0,0,0,79900,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24.0,1920,3.0,4.0,4.0,376.0,3.0,4.0,0.0,471,0,294,765,0.0,765,600,0,1365,1,0,1,1,2,1,3.0,6,0,3.0,2,440,240,36,0,0,0,0,0,122500,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
100.0,10839,0.0,5.0,4.0,0.0,3.0,2.0,6.0,0,0,926,926,0.0,926,678,0,1604,0,0,2,1,3,1,3.0,7,1,0.0,2,470,0,36,0,0,0,0,0,181000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21.0,1890,3.0,3.0,6.0,0.0,3.0,2.0,0.0,495,0,135,630,2.0,630,0,0,630,1,0,1,0,1,1,3.0,3,0,1.0,0,0,88,0,0,0,0,0,0,81000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
43.0,10667,1.0,6.0,5.0,0.0,2.0,2.0,2.0,385,344,70,799,0.0,827,834,0,1661,1,0,2,1,3,1,2.0,6,1,2.0,2,550,158,61,0,0,0,0,0,212000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40.0,4400,3.0,5.0,7.0,0.0,3.0,1.0,6.0,0,0,648,648,4.0,734,384,0,1118,0,0,1,0,2,1,3.0,6,0,3.0,2,440,0,0,0,0,0,0,0,116000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50.0,6000,3.0,5.0,6.0,0.0,2.0,4.0,6.0,0,0,884,884,2.0,904,0,0,904,0,0,1,0,2,1,3.0,4,0,3.0,1,180,0,0,105,0,0,0,0,119000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
