,age,education,housing,loan,month,day_of_week,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_nonexistent,poutcome_success
1149,39.0,3,0,1,4,3,2.0,999.0,0.0,1.4,93.918,-42.7,4.966,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1150,53.0,3,0,1,4,3,4.0,999.0,0.0,1.4,93.918,-42.7,4.966,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1151,38.0,3,1,0,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.966,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1152,55.0,1,1,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1153,39.0,2,1,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1154,39.0,2,0,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1155,39.0,2,0,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1156,34.0,3,0,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.966,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1157,56.0,1,0,1,4,4,1.0,999.0,0.0,1.4,93.918,-42.7,4.959,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1158,40.0,3,1,1,4,4,1.0,999.0,0.0,0.0,93.918,-42.7,4.959,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1159,30.0,2,0,1,4,4,2.0,999.0,0.0,1.4,93.918,-42.7,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1160,30.0,3,1,1,4,4,1.0,999.0,0.0,1.4,93.918,-42.7,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1161,43.0,0,0,1,4,4,1.0,999.0,0.0,1.4,93.918,-42.7,4.959,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1162,35.0,3,1,1,4,4,1.0,999.0,0.0,1.4,93.918,-42.7,4.959,5144.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1163,32.0,3,0,0,2,4,2.0,999.0,0.0,1.4,93.918,-42.7,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1164,45.0,3,0,1,4,4,1.0,999.0,0.0,1.4,93.918,-40.0,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1165,40.0,3,1,1,4,4,2.0,999.0,0.0,1.4,93.918,-42.7,4.959,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1166,52.0,1,0,1,4,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1167,42.0,0,1,1,4,0,2.0,999.0,0.0,1.4,93.918,-40.0,3.0,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1168,40.0,1,1,1,4,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1169,37.0,1,0,1,4,3,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1170,32.0,2,0,1,4,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1171,50.0,2,1,0,4,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1172,39.0,2,0,1,4,0,7.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1173,39.0,3,1,1,4,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1174,27.0,3,0,1,4,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1175,36.0,2,0,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1176,38.0,2,1,1,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1177,47.0,2,0,1,4,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1178,52.0,0,0,1,4,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1179,28.0,2,0,1,4,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1180,41.0,0,0,1,4,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1181,31.0,3,1,1,4,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1182,41.0,1,0,1,4,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1183,50.0,3,0,1,4,0,5.0,999.0,0.0,0.0,93.918,-42.7,4.96,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1184,33.0,3,0,1,2,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1185,59.0,1,1,1,4,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1186,34.0,3,0,1,4,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1187,31.0,1,1,1,4,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1188,38.0,3,0,1,4,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1189,39.0,2,1,1,4,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1190,31.0,2,0,1,4,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1191,46.0,3,1,1,4,0,8.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1192,38.0,3,0,1,4,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1193,33.0,1,0,0,2,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1194,42.0,3,1,1,4,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1195,53.0,2,0,1,4,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1196,30.0,0,0,1,4,0,10.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1197,26.0,3,1,1,4,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1198,32.0,1,0,1,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1199,52.0,3,1,1,4,1,2.0,999.0,0.0,1.4,93.918,-40.0,4.962,5144.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1200,27.0,2,0,1,4,1,4.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1201,31.0,2,1,1,4,1,2.0,999.0,0.0,1.4,93.918,-40.0,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1202,42.0,1,1,1,4,3,1.0,999.0,0.0,0.0,93.918,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1203,25.0,3,0,1,4,1,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1204,36.0,3,1,1,4,1,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1205,35.0,2,1,1,4,1,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1206,42.0,1,0,1,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1207,25.0,2,0,1,4,1,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1208,34.0,3,1,1,4,1,2.0,999.0,0.0,1.4,93.918,-42.7,3.0,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1209,29.0,2,1,1,2,1,2.0,999.0,0.0,1.4,93.918,-42.7,3.0,5144.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1210,28.0,1,0,1,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1211,42.0,1,0,1,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1212,44.0,3,1,0,4,1,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1213,31.0,1,1,1,4,1,4.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1214,34.0,3,0,1,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,3.0,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1215,20.0,0,0,1,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1216,33.0,3,1,1,4,1,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1217,33.0,1,1,1,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1218,27.0,2,1,1,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1219,26.0,0,0,1,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1220,41.0,3,0,0,4,1,1.0,999.0,0.0,1.4,94.0,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1221,28.0,2,1,1,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1222,50.0,3,1,0,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1223,30.0,1,0,1,4,1,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1224,44.0,3,1,1,4,1,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1225,37.0,1,1,1,4,1,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1226,30.0,2,1,1,4,1,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1227,26.0,1,1,0,4,1,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1228,32.0,0,1,1,4,1,7.0,999.0,0.0,1.4,93.918,-42.7,3.0,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1229,45.0,3,1,0,4,1,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1230,40.0,1,1,1,4,1,11.0,999.0,0.0,0.0,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1231,24.0,2,0,1,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,3.0,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1232,42.0,1,1,1,4,1,6.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1233,56.0,3,1,1,4,1,4.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1234,24.0,2,0,1,4,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1235,59.0,3,1,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1236,28.0,3,0,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1237,53.0,3,0,1,4,2,1.0,999.0,0.0,1.4,93.918,-40.0,4.962,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1238,31.0,1,1,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1239,35.0,3,1,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1240,40.0,0,1,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1241,33.0,3,1,1,4,2,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1242,36.0,3,1,1,2,2,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1243,43.0,1,0,1,2,2,2.0,999.0,0.0,1.4,93.918,-42.7,3.0,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1244,59.0,1,0,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1245,40.0,1,1,1,4,2,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1246,51.0,3,1,0,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1247,31.0,3,0,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1248,31.0,3,1,1,4,2,1.0,999.0,0.0,1.4,94.0,-42.7,4.962,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1249,34.0,1,0,1,4,2,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1250,26.0,3,1,1,2,2,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1251,51.0,3,1,1,4,2,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1252,29.0,3,1,1,4,2,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1253,31.0,1,1,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1254,44.0,2,1,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1255,54.0,3,0,1,4,2,6.0,999.0,0.0,1.4,93.918,-40.0,4.962,5144.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1256,32.0,2,0,1,4,2,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1257,44.0,2,0,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5144.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1258,29.0,3,1,1,4,2,1.0,999.0,0.0,0.0,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1259,37.0,1,1,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,3.0,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1260,28.0,0,0,0,4,2,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1261,29.0,2,1,1,4,2,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1262,34.0,3,0,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1263,21.0,1,0,1,4,2,1.0,999.0,0.0,1.4,93.918,-40.0,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1264,34.0,0,1,1,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1265,34.0,2,0,0,4,2,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1266,24.0,3,1,1,4,2,2.0,999.0,0.0,1.4,93.918,-40.0,4.962,5228.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1267,27.0,2,0,1,4,2,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1268,27.0,3,0,1,4,2,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1269,30.0,3,0,1,4,3,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1270,31.0,1,1,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1271,40.0,0,1,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1272,40.0,0,1,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1273,27.0,2,0,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5144.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1274,39.0,1,1,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1275,36.0,2,1,1,4,3,1.0,999.0,0.0,1.4,94.0,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1276,36.0,1,0,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1277,32.0,3,1,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1278,35.0,3,0,1,4,3,1.0,999.0,0.0,1.4,94.0,-42.7,4.963,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1279,25.0,3,1,1,4,3,1.0,999.0,0.0,0.0,93.918,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1280,29.0,3,0,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5144.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1281,26.0,3,1,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1282,31.0,2,0,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1283,40.0,3,0,1,2,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1284,42.0,1,0,0,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1285,54.0,0,0,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1286,40.0,1,1,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1287,28.0,2,1,1,2,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1288,41.0,3,0,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1289,30.0,3,0,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1290,45.0,2,1,0,4,3,1.0,999.0,0.0,1.4,93.918,-40.0,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1291,33.0,2,1,1,4,3,6.0,999.0,0.0,1.4,93.918,-42.7,4.963,5144.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1292,29.0,3,1,1,4,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1293,48.0,3,0,1,4,3,3.0,999.0,0.0,0.0,93.918,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1294,54.0,2,0,1,2,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1295,26.0,1,0,1,2,3,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1296,30.0,3,1,1,4,3,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
